id,name,link,categories,county,region,city,street,zip,country,latitude,longitude,phone,email,website,facebook,instagram,linkedin,description,featured_image,date_added
7820,Dance Class,https://dostuff.ie/providerpages/dance-class/,"Adult Beginners, Ballet, Choreography, Commercial Dance, Contemporary & Modern, Dance & Movement, Jazz, Kids Dance",Cork,County Cork,Cork,"Highfield Rugby Club, Woodleigh Park",T12 T027,Ireland,51.8855432,-8.5168862,0894297148,jessdanceandacro@gmail.com,https://sunflowerstepsdance.my.canva.site/sunflower-steps-dance/page-5,,https://www.instagram.com/sunflower_steps_dance?igsh=MXJxb29vY2ltMWlrMw==,,Classes for Kids and Adults,https://dostuff.ie/wp-content/uploads/2026/05/1000030540-1.png,2026-05-07T17:50:38
7361,Driving Lessons in Wicklow,https://dostuff.ie/providerpages/driving-lessons-in-wicklow/,"Adult Learning, DIY, Life Skills, Driving Lessons",Wicklow,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,0976701772,davidcope75@gmail.com,https://www.davecopedrivingschool.com,,https://instagram.com/davecopedrivingschool,,Manual Driving lessons provided by qualified and capable instructors.,https://dostuff.ie/wp-content/uploads/2026/04/94a5b1c3-07d4-4c87-bf60-0e82f03f3573-1_all_857.jpg,2026-04-12T19:52:21
9482,Embodied Yoga & Meditation (Wexford),https://dostuff.ie/providerpages/embodied-yoga-meditation-wexford/,"Yoga, Pilates & Wellbeing",Wexford,County Wexford,Gorey,Gorey corporation lands,,Ireland,52.675307,-6.295941,+353 85 202 9859,hello@lostandfoundwellness.com,https://www.lostandfoundwellness.com,https://www.facebook.com/lostfoundwellness,https://www.instagram.com/lostandfoundwellness,,"Yoga, meditation and integrative wellbeing coaching in Gorey, Co. Wexford. Laura Molson of Lost&Found Wellness offers welcoming, inclusive practices that support everyday life. Movement, meditation and guided reflection are explored side-by-side, helping you steady your nervous system, listen inward and navigate life with greater clarity. Begin exactly as you are today. Find your way.",https://dostuff.ie/wp-content/uploads/2026/07/1000065076.png,2026-07-12T00:29:03
6695,"Energy Workshop – Dowsing, Chakra Clearing, LeyLine",https://dostuff.ie/providerpages/energy-workshop-dowsing-chakra-clearing-leyline/,"Yoga, Pilates & Wellbeing",Meath,County Meath,,Fourknocks,K45 V029,Ireland,53.600405053731144,-6.350434179090094,0830142394,sacredplaceadventures@gmail.com,,https://www.facebook.com/sacredplaceadventures,https://www.instagram.com/sacredplaceadventures,,"Join me for an Energy Workshop at the Spring Equinox event at the Fourknocks passage tomb in Co. Meath. Where we will: experience the beautiful Rock Art, over 5,000 years old & learn a little about the sacred site Dowse for Energy Lines outside & inside using Dowsing Rods Assess & Balance our chakras using pendulums Meditation to tune into & cleanse ourselves & the sacred land surrounding us & relax in a SoundBath to ground ourselves This event is fully guided, No experience is required March 21st Saturday 10.15am - 12noon €40 Limited Numbers due to space & also this is a public space and may have others in it while we are there. Dowsing Rods & Pendulums are supplied for the event duration, with an option to purchase at the event. What to Bring: Fold-up Chair or Yoga Mat Suitable Footwear, Wrap Warm Although we will be within the chamber for a lot of the event duration, it can be cold. There are loose gravel stones on the chamber floor surface, so a Fold-up chair may be more comfortable rather than lying on a yoga mat. Booking Link https://calendly.com/reflexologyr.../fourknocksspringequinox",https://dostuff.ie/wp-content/uploads/2026/03/Energy-Workshop.jpg,2026-03-02T22:39:08
7730,Eoin’s Guitar Lessons,https://dostuff.ie/providerpages/eoins-guitar-lessons/,"Music Composition, Music School, Music Theory",Tipperary,County Tipperary,Borrisokane,7 Ardán,E45 C634,Ireland,52.9911879,-8.132229,0830078097,eoin5150@gmail.com,,https://www.facebook.com/eoinsguitarlessons,https://www.instagram.com/eoins_guitar_lessons,,"Guitar and Ukulele lessons based in Borrisokane. Also serving Nenagh, Cloughjordan and Portumna and their surrounds. Online lessons available to anyone anywhere!",https://dostuff.ie/wp-content/uploads/2026/05/1000000022.jpg,2026-05-05T08:19:51
8371,Expressive Art Group for Kids,https://dostuff.ie/providerpages/expressive-art-group-for-kids/,"Art, Craft & Making",Tipperary,County Tipperary,New Birmingham,Glengoole,,Ireland,52.6160322,-7.6396517,0861216343,chloesplaytherapy@gmail.com,,,https://www.instagram.com/expressiveartwithchloe?utm_source=qr,,"Join us each Thursday 5pm- 6pm In Glengoole Community Hall for a creative and engaging Expressive Arts Group where children can explore, imagine, and express themselves in a relaxed and supportive environment. Through a variety of art, craft, sensory, movement, and creative activities, children are encouraged to follow their interests, make their own choices, and develop confidence in their ideas and abilities.",https://dostuff.ie/wp-content/uploads/2026/06/IMG_0148.jpeg,2026-06-14T10:55:49
8064,Expressive Art Group for Kids in Glengoole,https://dostuff.ie/providerpages/expressive-art-group-for-kids-in-glengoole/,"Art, Craft & Making",Tipperary,County Tipperary,New Birmingham,Glengoole,,Ireland,52.6160322,-7.6396517,,chloesplaytherapy@gmail.com,,,https://www.instagram.com/expressiveartwithchloe?igsh=eWZwbzVjdWE3YThl&utm_source=qr,,EXPRESSIVE ARTS GROUP FOR KIDS 💫Thursdays in Glengoole A fun and creative expressive arts group for children from preschool age up to 10 years 🎨✨ Our sessions include:🌈 Messy & process art🕺 Movement breaks💛 Creative expression & emotional processing🤝 Friendship building🎉 One hour drop & collect,https://dostuff.ie/wp-content/uploads/2026/05/000B693C-1EE4-430C-BFDD-FDDCD3D4F776.png,2026-05-22T09:00:44
6860,Felted Handbag Workshop,https://dostuff.ie/providerpages/felted-handbag-workshop/,"Art, Craft & Making, Felt Making",Galway,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,,karen@fabulousfibres.com,https://www.fabulousfibres.com,https://www.facebook.com/profile.php?id=100064110851464,https://www.instagram.com/fabulous_fibres/,,"Discover the art of wet felting and create your own unique handbag in this hands-on one day workshop. Designed for both beginners and those with experience in felting, this course will guide you through the entire process of designing and making a stylish felted handbag from start to finish. By the end of this course, you will have created a personalised, handmade felted handbag that reflects your style and creativity. You will also gain the skills and confidence to continue to explore the art of felting on your own Time: 10am to 4pm Venue: Heritage Centre, Creggs, F42 X674 Included: All materials to create your handbag plus tea, coffee and cake",https://dostuff.ie/wp-content/uploads/2026/03/Copy-of-Felted-Handbag-Workshop-180426.jpeg,2026-03-13T09:09:02
7577,Fitness & Music Membership (Online) – for People with Disabilities,https://dostuff.ie/providerpages/fitness-music-membership-online-for-people-with-disabilities/,"Fitness & Sports, Intellectual Disability Inclusion with Supports, Intellectual Disability Supported Inclusion, Music, ONLINE Activities, Physical Disability Inclusion with Supports",Dublin,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,0861086329,contact@allwaysableltd.com,https://www.allwaysableltd.com/,,https://www.instagram.com/allwaysableltd/,,"🎥 2 on-demand fitness sessions each month, designed for all abilities - train anytime, at your own pace. 🎶 Weekly live music-based movement class every Thursday, 5:30–6:15 PM. Valid until canceled 7 day free trial",https://dostuff.ie/wp-content/uploads/2026/04/Screenshot_20260401_151409_Instagram.jpg,2026-04-24T11:54:42
7735,Fitness Classes in Co Tipperary – Zumba and more!,https://dostuff.ie/providerpages/fitness-classes-in-co-tipperary-zumba-and-more/,"CrossFit & Functional Fitness, Dance & Movement, Dance Fitness, Fitness & Sports, Gym & Strength Training, Mobility & Stretching, Personal Training, Zumba",Tipperary,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,0863965537,everybodymovement1@gmail.com,https://everybodymovement.ie/,https://www.facebook.com/profile.php?id=61568556993470,https://www.instagram.com/everybodymovement_ebm/?hl=en,,"Classes in various locations around Co Tipperary. Zumba dance fitness Strong Nation (HIIT) Circuit Training/Functional Fitness Seated Classes - Suitable for those with additional learning needs, or limited mobility. Boxing Fit Pump It Up and more! These classes are for EVERY BODY - whether you're new to exercise or not! Run by a qualified fitness instructor and personal trainer. Classes are kept small and fun!",https://dostuff.ie/wp-content/uploads/2026/05/Fitness-flyer-photo.jpeg,2026-05-05T11:55:20
4139,Flow To Restore Class,https://dostuff.ie/providerpages/flow-to-restore-class/,"Breathwork & Pranayama, Meditation, Yin/Restorative Yoga, Yoga, Pilates & Wellbeing",Cork,County Cork,Cork,11 Academy St,T12KHW6,Ireland,51.898735051660545,-8.473109711775358,0851333954,nicolaosullivan93@hotmail.com,https://www.tribeflowstudio.com/teachers,,https://www.instagram.com/gra_healing_with_nicola?igsh=MWZpd2JueDJvcGRnbw==,,"Yoga Class Move, breathe, and come home to yourself. Monday evenings in person 7.30pm-8.45pm Tribe Flow Studio, Cork city Flow to Restore is an all-levels class that begins with a gentle flow to build warmth, presence, and connection to the breath. Moving mindfully, we explore simple, fluid sequences that open the body and settle the mind. As the pace slows, we shift into stillness- resting into yin inspired poses held for longer, offering space for deep release and nervous system regulation. This practice invites you to soften, unwind, and land fully in your body. The perfect practice to support you during the change of season. Whether you’re seeking mindful movement, soothing stillness, or a bit of both, this practice meets you right where you are. Expect to leave feeling grounded, clear, and gently restored. 🌙 All are welcome. Come with an open heart, move with awareness, and rest with intention.",https://dostuff.ie/wp-content/uploads/2026/02/Nicola-OSullivan-Yoga-Classes-1.jpg,2025-11-08T11:43:55
3044,Fun Fitness Classes,https://dostuff.ie/providerpages/fun-fitness-classes/,"Gym & Strength Training, Live Online Classes, Mobility & Stretching, Personal Training, Wellbeing",Dublin,County Dublin,Saggart,"Saggart Schoolhouse Community Centre, School Rd",D24 V04D,Ireland,53.27866789999999,-6.4443264,0852813593,teamcffitness@gmail.com,,,https://www.instagram.com/carlosfabianfit,,"New To Fitness Or Intermediate? Why Not Try This 6 Week Fun Fitness Class To Get In Shape. Every Thursday from 7pm-7:45pm Saggart Schoolhouse Community Centre, Saggart, Co Dublin Starting 18th September 2025 €10 Pay As You Go or €55 For 6 Weeks - Start any time! Booking Is Essential - Suitable For Men & Women Of All Ages! Online Option Also Available",https://dostuff.ie/wp-content/uploads/2025/09/IMG_0577.png,2025-09-11T11:22:00
7517,Fun Kids Yoga & Mindfulness Classes,https://dostuff.ie/providerpages/fun-kids-yoga-mindfulness-classes/,"Kids & Family Yoga, Yoga, Pilates & Wellbeing",Cork,County Cork,Mallow,"Southside Community Centre, Bellevue",,Ireland,52.1302838,-8.6469873,0858298833,,,,https://www.instagram.com/breatheandbloomkidsyoga?igsh=MWY0bDhwYmo4Z3gx&utm_source=qr,,NEW Kids Yoga Classes 🧘‍♂️🌿 Mallow & Kanturk Delighted to be starting kids yoga & mindfulness classes in North Cork - Mallow & Kanturk 😊 These classes are designed to help children: ✨ Build confidence ✨ Improve focus ✨ Learn to relax and unwind Ages 4–12 | 4-week block | Limited spaces Send me a message if you’d like to book a spot or more information 💛 https://www.instagram.com/breatheandbloomkidsyoga?igsh=MWY0bDhwYmo4Z3gx&utm_source=qr,https://dostuff.ie/wp-content/uploads/2026/04/IMG_0273.png,2026-04-18T11:37:03
8204,GCakes – Cake Decorating Workshops,https://dostuff.ie/providerpages/gcakes-cake-decorating-workshops/,"Adult Art, Craft and Making, Art, Craft & Making, Cake Decoration, Clubs, Hobbies & Food, Cooking & Baking, Kids Craft Workshops, Making & DIY",Dublin,County Dublin,Dublin,,,,53.448510324568375,-6.145596085945872,,gcakescakedecoratingworkshops@gmail.com,https://www.gcakes.ie,,https://www.instagram.com/gcakes_,,"Decorating Workshops From cupcakes, cookies, and cakes our workshops are designed around age your event/birthday or other. Each of my workshops are very hands - on and every guest will go away with a new found knowledge of cake decorating using very techniques & skulls. Who will they cater for? In our children's workshops they will be tailored to children's needs & skill set. I'll be there to talk & teach them through each process. In turn they how so much fun using their creative minds, learn a new skill & have fun! For Events/Corporate/VIP/Launches: I will setup workshop for you in your chosen location. Each workshop can be tailored to your clients needs. If you wish for me to host a private event in Dublin whether its for a social event, corporate or other please tap 'Enquire' tab. Please note these are not baking classes. I will supply freshly baked items that they get to bring home. We do not cater for allergens. All items are baked in stored were nuts are stored. Workshops In all my workshops guests will get to take home their very own sweet creations and bring home a sweet box of handmade delicious treats decorated with their own hands. We will supply all the necessary utensils, tools to decorate in a theme suited to their wishes & age group! Our Tween & Teen Workshops 12+ years are slightly more advanced they will learn a range of decorating skills, from piping to using sugar paste, 3D Models & more!",https://dostuff.ie/wp-content/uploads/2026/06/SON_5464.jpeg,2026-06-02T16:06:38
6171,Galentines Yoga & Brunch Waterford,https://dostuff.ie/providerpages/galentines-yoga-brunch-waterford/,"Yoga, Pilates & Wellbeing",Waterford,County Waterford,Dunhill,Moon & Lotus Studio by Yoga With Ginni,X91 P8X2,Ireland,52.177101,-7.2510578,0833717354,yogawithginni@gmail.com,http://www.yogawithginni.com,,https://www.instagram.com/yoga.with.ginni,,"Galentine’s Flow & Brunch 💖 Grab your gals (or come solo 💕) and join us for a joyful morning of movement, laughter & sweet indulgence. ✨ What’s included: 🧘‍♀️ Fun, feel-good all-levels yoga 🥐 Pastries & chocolate treats 🥂 Prosecco + non-alcoholic options 💬 Time to relax, connect & chat 📅 Saturday 15th February ⏰ 11am – 1pm 📍 Moon & Lotus Studio, Dunhill (X91 FV9) 🧘‍♀️ With Yoga With Ginni 💗 €35 per person 💌 Limited spaces – booking essential https://yogawithginni.com/services/upcoming/",https://dostuff.ie/wp-content/uploads/2026/02/1000128166.png,2026-02-11T15:56:50
6865,Galway Cookery Classes,https://dostuff.ie/providerpages/galway-cookery-classes/,Cooking & Nutrition,Galway,County Galway,Kilcolgan,Roevehagh,H91RHH9,Ireland,53.215517,-8.8360313,0866066494,galwaycookeryclasses@gmail.com,https://galwaycookeryclasses.com/,https://www.facebook.com/galwaycookeryclasses,https://www.instagram.com/galwaycookeryclasses/,,"We offer traditional Irish baking and cooking classes in my country home in Kilcolgan, on the West Coast of Ireland. Try your hand at scone and bread making or learn how to cook a delicious Irish stew, apple pie, Irish coffee and so much more. If you would like to cook something specific, or you have dietary requirements, feel free to send me an email and we will create a personalised menu of dishes to fit your taste. Class times can be organised to suit you, they last about 2 hours, and most include a maximum of six people. After all your hard work in the kitchen you will settle down with a hot cup of tea or coffee to enjoy the fruit of your labour. Please contact us at galwaycookeryclasses@gmail.com to book your class! We hope to see you soon :)",https://dostuff.ie/wp-content/uploads/2026/03/unnamed-1.jpg,2026-03-13T10:51:09
6029,Gentle vinyasa yoga,https://dostuff.ie/providerpages/gentle-vinyasa-yoga/,"Yoga, Pilates & Wellbeing",Kerry,County Kerry,Killarney,Killarney,,Ireland,52.0599609,-9.504537000000001,0873327149,febes23@gmail.com,,,https://www.instagram.com/soma_yoga_flow,,Gentle vinyasa yoga with restorative flow,https://dostuff.ie/wp-content/uploads/2026/02/0C7D3E12-DBC7-412A-8558-E97E93973323.jpeg,2026-02-03T22:25:47
9611,"Grannies, Squares and Stitches. A Morning of Creativity and Community",https://dostuff.ie/providerpages/grannies-squares-and-stitches-a-morning-of-creativity-and-community/,"Adult Art, Craft and Making, Art, Craft & Making",Cork,County Cork,Kinsale,"West Cork Collective, Main St",T12 X2ND,Ireland,51.6666804,-8.5952416,0858263872,emma@emmajacobsart.com,https://emmajacobsart.com,https://www.facebook.com/emmajacobsart,https://www.instagram.com/emmajacobsart,https://www.linkedin.com/in/emmamcnallyjacobs/,"DCCI AUGUST CRAFT MONTH EVENT! Join Emma Jacobs Art at the West Cork Collective for a cozy morning celebrating cottagecore tradition and granny hobbies! We are inviting young adults from all over the area to unroll their yarn, pack up their projects, and bridge the generation gap. Bring your Grannies. Bring your granny squares. Bring your knitting. Whether you are a master knitter, a crochet beginner, or just want to enjoy a cup of tea in good company, this morning is for you. Learn the timeless art of the granny square from local experts, share your skills, or just enjoy the relaxed stitch-and-chat vibe. Event Details: • Date: Saturday, 8 August • Time: 10:00 AM – 1:00 PM • Venue: West Cork Collective • Cost: Free admission (Tea and delicious home baking provided) What to Expect: • Stitch & Chat: A relaxed space to work on your current projects. • Skill Sharing: Learn the art of the granny square from the true experts—our local nans! • Cottagecore Vibes: Cozy acoustic music, endless tea, and artistic company. No granny? No problem! Come along anyway, borrow one of ours, or just bring your creative spirit. All skill levels are entirely welcome. Booking is Essential: Spaces are limited. Secure your spot by contacting Emma: 📧 Email: emma@emmajacobsart.com 📞 Call/Text: 085 826 3872",https://dostuff.ie/wp-content/uploads/2026/07/Cushions-Landscape.jpg,2026-07-14T10:45:07
8003,Green&Blue Project Launch Gathering,https://dostuff.ie/providerpages/greenblue-project-launch-gathering/,"Art, Craft & Making, Drawing & Illustration, Nature Walks & Biodiversity, Nature, Outdoors & Group Meet-Ups, Printmaking, Public Speaking & Presentation, Social & Meetup Groups",Westmeath,County Westmeath,Mullingar,"Cúige Studios, 17-23 Dominick St",N91 E7KC,Ireland,53.5245683,-7.345310899999999,0852000654,,,,https://www.instagram.com/greenandblue.project/,,"We’re happy to announce that, with the support of Creative Ireland and Westmeath County Council, we are launching Green&Blue — a community arts and ecology project fostering connections between local communities and the natural ecosystems surrounding them through art and creative participation. Our focus is on the plant life surrounding local waterways: an essential and often overlooked part of the Midlands landscape. Through workshops, sketch-walks, field sessions and collaborative activities, the project invites participants to slow down, observe and develop a deeper relationship with the environments they encounter in everyday life. We’re very excited to invite you to the official launch of Green&Blue 🌿 📅 Tuesday, 26 May 🕖 7pm 📍 Cuige Studios (17–23 Dominick St, Mullingar, N91 E7KC) Join us for an offline gathering to meet in person, celebrate the beginning of the project together and talk about Green&Blue. We’ll introduce some of the artists, ecologists and collaborators involved in the project, share upcoming workshops and activities, speak about the ideas behind Green&Blue, and chat about ways to participate over the coming months. Whether you’re interested in art, biodiversity, local landscapes, sketching, environmental topics or simply want to connect — you are very welcome to join us. Free admission",https://dostuff.ie/wp-content/uploads/2026/05/cover_branded.jpg,2026-05-16T21:44:51
6368,Grow Music,https://dostuff.ie/providerpages/grow-music/,"Audition Preparation, Bass, Cello, Choirs & Ensembles, Clarinet, Drums & Percussion, Fiddle, Flute, Guitar, Irish Traditional Music, Keyboard, Music Composition, Music School, Music Theory, Music, Drama & Performance, Piano, Singing & Vocal Coaching, Ukulele, Viola, Violin, Wind & Brass",Louth,County Louth,Dundalk,30 Clanbrassil St,A91 R264,Ireland,54.0064207,-6.402244100000001,+353 85 7493112,heather@growmusic.ie,https://www.growmusic.ie,https://www.facebook.com/growmusicireland,https://www.instagram.com/grow_music_ireland,,"Cultivating talent in children and adults with 1 to 1 music lessons, ensembles, and professional instruction focusing on performance. Locations in Dundalk and Drogheda, Co. Louth, Ireland.",https://dostuff.ie/wp-content/uploads/2026/02/IMG_8193.jpeg,2026-02-22T20:32:35
7089,"Growing Food , beekeeping & henkeeping (introduction series)",https://dostuff.ie/providerpages/growing-food-beekeeping-henkeeping-introduction-series/,"Bee Keeping, Birdwatching, Gardening & Horticulture, Nature Walks & Biodiversity, ONLINE Activities",Cork,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,0872559698,katemarie@live.ie,https://beewildwithkate.com/,,https://www.instagram.com/beewild_with_kate/,,☘️☘️first session FOOD - how to set up - essentials - weed suppression & NO DIG - how to make free fertiliser - 5 staples for the Irish homes - Q &A ☘️☘️Bees how to set up - swarming - how to control / collect - jobs of bees - how to create habitats - month to month action - how to extract medicine from the hive - Q&A ☘️☘️Hens - how to set up - housing- hens preferences - hygiene and health - chicks - breeding incubators Q&A,https://dostuff.ie/wp-content/uploads/2026/04/fb546b14-94fe-4301-8a27-3b6e26f2868a.jpeg,2026-04-03T19:03:19
8145,Harmonics Music School,https://dostuff.ie/providerpages/harmonics-music-school/,"Bass Guitar, Guitar, Junior Cycle (General), Leaving Cert (General), Music School, Music Theory, Music, Drama & Performance, Piano, Singing & Vocal Coaching, Ukulele",Wicklow,County Wicklow,kilcoole,Beach Court Kilcoole,,Ireland,53.1127842,-6.0651958,,hello@harmonicsmusicschool.com,https://www.harmonicsmusicschool.com,https://www.facebook.com/share/1KdjHXQqxV/?mibextid=wwXIfr,https://www.instagram.com/harmonics_music_school,,"Harmonics Music School offers one to one lessons for adults and children, in a welcoming, safe and supportive environment 🧡 Feeling nervous or anxious? We're here for you every step of the way! All of our passionate teachers are handpicked by us, 𝐆𝐚𝐫𝐝𝐚 𝐯𝐞𝐭𝐭𝐞𝐝, 𝐓𝐮𝐬𝐥𝐚 𝐜𝐞𝐫𝐭𝐢𝐟𝐢𝐞𝐝 and follow our 𝐬𝐭𝐫𝐢𝐜𝐭 𝐜𝐡𝐢𝐥𝐝 𝐬𝐚𝐟𝐞𝐠𝐮𝐚𝐫𝐝𝐢𝐧𝐠 𝐩𝐨𝐥𝐢𝐜𝐲. Our warm welcome for both adults and children will make you feel right at ease... so let's get you or your child/teen started on their musical journey! 🧡 𝑳𝒐𝒄𝒂𝒕𝒊𝒐𝒏𝒔 𝒊𝒏 𝑮𝒓𝒆𝒚𝒔𝒕𝒐𝒏𝒆𝒔 & 𝑲𝒊𝒍𝒄𝒐𝒐𝒍𝒆",https://dostuff.ie/wp-content/uploads/2026/05/5526.jpg,2026-05-28T16:59:59
7053,Harmony Music,https://dostuff.ie/providerpages/harmony-music-school-cork/,"Bass Guitar, Cello, Drums & Percussion, Guitar, Music, Music & Drama Camps, Music Lessons (Online), Music School, Music Theory, Music, Drama & Performance, Piano, Singing & Vocal Coaching, Violin",Cork,County Cork,Ballincollig,"The Carraig Centre, Carraig Centre, Ballincollig",P31 PV20,Ireland,51.8898468,-8.5886058,,harmonymusiccork@gmail.com,https://harmonymusic.mymusicstaff.com/home,,https://www.instagram.com/harmony.music.cork/?utm_source=ig_web_button_share_sheet,,"Harmony Music is a music school in Ballincollig. We have been running lessons in the Carraig Centre since 2020 and have since added lessons in Gaelscoil Uí Ríordain. We offer 1:1 instrumental lessons in piano, cello, voice, guitar, bass guitar, violin and drums as well as group lessons for singing, guitar, Suzuki piano and Music Explorers. We teach adults, teenagers and children aged 4+ of all levels in various music styles. Our focus is to make progress while enjoying the process. We give our students the opportunity to take part in concerts, complete RIAM grade exams, or to take a student centered approach by taking into account the level, style and personal musical interests of the individual student. We believe its important to enjoy music while progressing and keep enjoyment of music in focus during lessons.",https://dostuff.ie/wp-content/uploads/2026/03/29666.png,2026-03-30T13:23:17
5698,Hatha yoga flow in Aluna yoga Kildare 7pm on Tuesdays,https://dostuff.ie/providerpages/hatha-yoga-flow-in-aluna-yoga-kildare/,"Hatha Yoga, Meditation, Yoga, Pilates & Wellbeing",Kildare,County Kildare,Kildare,Bishopsland,R32POEO,Ireland,53.1636795,-6.9132372,0852703665,aislennon57@gmail.com,https://bookinghawk.com/events-overview/anu-yoga/1351,,https://www.instagram.com/anu_yoga__,,"This is a Hatha yoga flow class focused on cultivating deeper inner awareness and connection through conscious breathing and intentional movement. Each week we will explore a new intention and point of focus, supporting a deeper sense of peace, strength, and relaxation. Suitable for all levels and all bodies, this class offers a space to slow down, reconnect, and come home to yourself.",https://dostuff.ie/wp-content/uploads/2025/07/Do-Stuff-Wellbeing-and-Community-1920x1280-1.webp,2026-01-26T11:32:43
5578,Health & Lifestyle Coaching,https://dostuff.ie/providerpages/health-lifestyle-coaching/,"Counselling, Webinars & Masterclasses, Yoga, Pilates & Wellbeing",Cork,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,0833083262,banuwellness@gmail.com,,,https://www.instagram.com/banu_wellness?igsh=cWk5N2M5OGF1Y3Q5&utm_source=qr,,Nutrition and Supplement Counselling Physical Wellness Plan Sound Sleep Routine Wellness Check-in Behaviour Guidance,https://dostuff.ie/wp-content/uploads/2026/01/Logo-2.png,2026-01-20T17:29:20
7991,Hedge School Wicklow,https://dostuff.ie/providerpages/hedge-school-wicklow/,"Cooking & Baking, Cooking & Nutrition",Wicklow,County Wicklow,B,2 Monks Glade,A67 RR64,Ireland,52.9468417,-6.030977099999999,00353877756785,miche@hedgeschoolireland.ie,https://hedgeschoolireland.ie/,https://www.facebook.com/share/192hDo5NZ5/?mibextid=wwXIfr,https://www.instagram.com/hedgeschoolwicklow.ie?igsh=YzV2b2QweG90c2s%3D&utm_source=qr,https://www.linkedin.com/in/miche-teehan-75239356?utm_source=share_via&utm_content=profile&utm_medium=member_ios,"Master the Art of Bread Making at Hedge School Wicklow Step into the heart of Wicklow and discover the deeply satisfying craft of artisan bread making. Whether you are a complete beginner or looking to perfect your crust, this intimate, hands-on workshop at Hedge School Wicklow will guide you through the alchemy of flour, water, salt, and yeast. What to Expect Hosted in a cozy, welcoming environment, our classes are strictly limited to 4 participants . This small group size ensures you receive personalized, step-by-step guidance from our expert baker. During this immersive workshop, you will: Learn the Fundamentals: Understand the science of fermentation, hydration, and flour selection. Get Hands-On: Master essential techniques for mixing, kneading, shaping, and scoring your dough. Bake to Perfection: Learn the secrets to achieving the perfect oven spring, golden crust, and airy crumb. Enjoy the Fruits of your Labor: Gather with your fellow bakers to taste your fresh loaves with local Wicklow butter and preserves. Class Details Capacity: Maximum of 4 people per session (perfect for individuals, couples, or small groups of friends). Skill Level: Beginners and intermediate bakers are equally welcome. What’s Included: All ingredients, baking equipment, a recipe booklet to take home, and refreshments. Plus, you’ll leave with your own freshly baked artisan loaves! Note: Spaces are highly limited due to our small class size. Book your bench today and bring the timeless aroma of freshly baked artisan bread into your own kitchen!",https://dostuff.ie/wp-content/uploads/2026/05/Hedge-School-Logos-Circle.jpeg,2026-05-16T15:28:24
7331,I Made It – T-Shirt Painting Workshop,https://dostuff.ie/providerpages/i-made-it-t-shirt-painting-workshop/,"Adult Art, Craft and Making, Art Therapy, Art, Craft & Making, Painting",Dublin,Dublin,Dublin,"Unit 9, Kennelsfort Rd Upper, Woodfarm, Dublin,, Dublin, D20 EY68,","D20 EY68,",,53.35046637156842,-6.3797295424381835,+353894556090,imadeit.ie@gmail.com,https://www.imadeit-ie.com/,,https://www.instagram.com/imadeit_ie/,,🎨 Discover the Joy of T-Shirt Painting! Our workshops offer a vibrant space to express your creativity and design your own custom tees. ✨ All skill levels welcome!,https://dostuff.ie/wp-content/uploads/2026/07/I-Made-It-T-Shirt-Painting-Workshops-Dublin.png,2026-04-11T14:41:36
5814,Ickle Minds,https://dostuff.ie/providerpages/ickle-minds-sensory-play/,"Baby & Early Learning, Messy Play, Sensory Classes",Longford,Ireland,Longford,,,,53.81685201303629,-7.773772220070212,0879020370,ickleminds@gmail.com,,,https://www.instagram.com/ickleminds,,Messy and sensory play sessions for grown up and children aged 6 mths to 5 years.,https://dostuff.ie/wp-content/uploads/2026/01/This-playgroup-is-fantastic.-My-little-boy-Tarran-attends-and-he-absolutel_20260118_175531_0000.png,2026-01-26T23:44:32
8224,Image Consultant,https://dostuff.ie/providerpages/image-consultant/,"Business & Entrepreneurship, Fashion, Beauty, Image & Styling, Image Consultancy",Cork,"Cork, Ireland",Cork,,,,,,,hello@lyndadiblasi.com,https://www.lyndadiblasi.com,,https://instagram.com/lynda.diblasi.image_consultant,,"Cork based personal stylist 📧hello@lyndadiblasi.com website www.lyndadiblasi.com In person & online private style consultations Colour Analysis clarifies your best colour shades Personal shopping sessions tailored to your shape, budget and lifestyle Looking to elevate your personal image through weight changes, menopause, new life chapters, book your style consultation today Visiting Cork book your tailored shopping session saves you stress and time",https://dostuff.ie/wp-content/uploads/2026/06/5EB088F1-FCD2-4AD9-9BD7-9F396A938A06.png,2026-06-04T17:12:48
